"base_gene_src","base_id_src","base_gene_dest","base_id_dest"
"5515","ENTREZID","5528","ENTREZID"
"5515","ENTREZID","5529","ENTREZID"
"5515","ENTREZID","5580","ENTREZID"
"5515","ENTREZID","5934","ENTREZID"
"5515","ENTREZID","5970","ENTREZID"
"5516","ENTREZID","5518","ENTREZID"
"5516","ENTREZID","5519","ENTREZID"
"5516","ENTREZID","5520","ENTREZID"
"5516","ENTREZID","5528","ENTREZID"
"5516","ENTREZID","5531","ENTREZID"
"5516","ENTREZID","5970","ENTREZID"
"5518","ENTREZID","5519","ENTREZID"
"5518","ENTREZID","5520","ENTREZID"
"5518","ENTREZID","5522","ENTREZID"
"5518","ENTREZID","55844","ENTREZID"
"5518","ENTREZID","5525","ENTREZID"
"5518","ENTREZID","5527","ENTREZID"
"5518","ENTREZID","5528","ENTREZID"
"5518","ENTREZID","5529","ENTREZID"
"5518","ENTREZID","5531","ENTREZID"
"5519","ENTREZID","5520","ENTREZID"
"5519","ENTREZID","5522","ENTREZID"
"5519","ENTREZID","5525","ENTREZID"
"5519","ENTREZID","5526","ENTREZID"
"5519","ENTREZID","5527","ENTREZID"
"5519","ENTREZID","5528","ENTREZID"
"5519","ENTREZID","5529","ENTREZID"
"5520","ENTREZID","6198","ENTREZID"
"5525","ENTREZID","5527","ENTREZID"
"5528","ENTREZID","5531","ENTREZID"
"5530","ENTREZID","1827","ENTREZID"
"5531","ENTREZID","5966","ENTREZID"
"5531","ENTREZID","5970","ENTREZID"
"5531","ENTREZID","7099","ENTREZID"
"5531","ENTREZID","7157","ENTREZID"
"5531","ENTREZID","7189","ENTREZID"
"5562","ENTREZID","5563","ENTREZID"
"5562","ENTREZID","5564","ENTREZID"
"5562","ENTREZID","5565","ENTREZID"
"5562","ENTREZID","5571","ENTREZID"
"5562","ENTREZID","51422","ENTREZID"
"5562","ENTREZID","7249","ENTREZID"
"5562","ENTREZID","8408","ENTREZID"
"5563","ENTREZID","5564","ENTREZID"
"5563","ENTREZID","5565","ENTREZID"
"5563","ENTREZID","5571","ENTREZID"
"5563","ENTREZID","51422","ENTREZID"
"5563","ENTREZID","6786","ENTREZID"
"5563","ENTREZID","57620","ENTREZID"
"5563","ENTREZID","8408","ENTREZID"
"5564","ENTREZID","5565","ENTREZID"
"5564","ENTREZID","5571","ENTREZID"
"5564","ENTREZID","51422","ENTREZID"
"5565","ENTREZID","5571","ENTREZID"
"5565","ENTREZID","51422","ENTREZID"
"5565","ENTREZID","57620","ENTREZID"
"5565","ENTREZID","8408","ENTREZID"
"5566","ENTREZID","5573","ENTREZID"
"5566","ENTREZID","25780","ENTREZID"
"5566","ENTREZID","9322","ENTREZID"
"5571","ENTREZID","51422","ENTREZID"
"5571","ENTREZID","8408","ENTREZID"
"5573","ENTREZID","5575","ENTREZID"
"5573","ENTREZID","29108","ENTREZID"
"5578","ENTREZID","7074","ENTREZID"
"5578","ENTREZID","7532","ENTREZID"
"5578","ENTREZID","7534","ENTREZID"
"5580","ENTREZID","2185","ENTREZID"
"5580","ENTREZID","5777","ENTREZID"
"5580","ENTREZID","25780","ENTREZID"
"5580","ENTREZID","6772","ENTREZID"
"5580","ENTREZID","7074","ENTREZID"
"5580","ENTREZID","7532","ENTREZID"
"5580","ENTREZID","7534","ENTREZID"
"5581","ENTREZID","5894","ENTREZID"
"5581","ENTREZID","25780","ENTREZID"
"5581","ENTREZID","291","ENTREZID"
"5581","ENTREZID","6772","ENTREZID"
"5581","ENTREZID","7074","ENTREZID"
"5581","ENTREZID","7416","ENTREZID"
"5581","ENTREZID","7534","ENTREZID"
"5582","ENTREZID","7074","ENTREZID"
"5582","ENTREZID","7532","ENTREZID"
"5584","ENTREZID","7428","ENTREZID"
"5584","ENTREZID","7534","ENTREZID"
"5587","ENTREZID","6850","ENTREZID"
"5587","ENTREZID","10971","ENTREZID"
"5587","ENTREZID","7534","ENTREZID"
"5618","ENTREZID","5781","ENTREZID"
"5618","ENTREZID","8835","ENTREZID"
"5618","ENTREZID","9021","ENTREZID"
"5618","ENTREZID","7006","ENTREZID"
"5618","ENTREZID","7409","ENTREZID"
"3276","ENTREZID","5970","ENTREZID"
"3276","ENTREZID","6776","ENTREZID"
"3276","ENTREZID","7068","ENTREZID"
"3276","ENTREZID","7157","ENTREZID"
"5663","ENTREZID","5664","ENTREZID"
"5663","ENTREZID","7189","ENTREZID"
"9051","ENTREZID","8607","ENTREZID"
"5728","ENTREZID","5747","ENTREZID"
"5728","ENTREZID","7157","ENTREZID"
"5743","ENTREZID","7157","ENTREZID"
"5747","ENTREZID","5781","ENTREZID"
"5747","ENTREZID","8835","ENTREZID"
"5747","ENTREZID","6772","ENTREZID"
"5747","ENTREZID","6774","ENTREZID"
"5747","ENTREZID","6850","ENTREZID"
"5747","ENTREZID","7157","ENTREZID"
"5747","ENTREZID","7248","ENTREZID"
"5747","ENTREZID","7249","ENTREZID"
"2185","ENTREZID","5781","ENTREZID"
"2185","ENTREZID","5777","ENTREZID"
"2185","ENTREZID","5921","ENTREZID"
"2185","ENTREZID","6513","ENTREZID"
"2185","ENTREZID","9021","ENTREZID"
"2185","ENTREZID","6850","ENTREZID"
"2185","ENTREZID","7409","ENTREZID"
"5770","ENTREZID","6776","ENTREZID"
"5770","ENTREZID","6777","ENTREZID"
"5770","ENTREZID","7297","ENTREZID"
"5781","ENTREZID","9021","ENTREZID"
"5781","ENTREZID","6654","ENTREZID"
"5781","ENTREZID","6774","ENTREZID"
"5781","ENTREZID","6776","ENTREZID"
"5781","ENTREZID","6777","ENTREZID"
"5771","ENTREZID","2810","ENTREZID"
"5771","ENTREZID","6772","ENTREZID"
"5771","ENTREZID","6774","ENTREZID"
"5777","ENTREZID","6654","ENTREZID"
"5777","ENTREZID","6752","ENTREZID"
"5777","ENTREZID","6777","ENTREZID"
"5777","ENTREZID","6850","ENTREZID"
"5777","ENTREZID","7297","ENTREZID"
"5777","ENTREZID","7409","ENTREZID"
"5777","ENTREZID","7535","ENTREZID"
"5859","ENTREZID","7186","ENTREZID"
"10890","ENTREZID","4218","ENTREZID"
"5868","ENTREZID","9610","ENTREZID"
"5868","ENTREZID","7249","ENTREZID"
"5869","ENTREZID","9610","ENTREZID"
"5894","ENTREZID","5906","ENTREZID"
"5894","ENTREZID","5934","ENTREZID"
"5894","ENTREZID","6009","ENTREZID"
"5894","ENTREZID","6237","ENTREZID"
"5894","ENTREZID","22800","ENTREZID"
"5894","ENTREZID","2810","ENTREZID"
"5894","ENTREZID","7409","ENTREZID"
"5894","ENTREZID","7416","ENTREZID"
"5894","ENTREZID","7531","ENTREZID"
"5894","ENTREZID","7532","ENTREZID"
"5894","ENTREZID","10971","ENTREZID"
"5894","ENTREZID","7534","ENTREZID"
"5896","ENTREZID","5897","ENTREZID"
"5897","ENTREZID","6502","ENTREZID"
"5898","ENTREZID","10928","ENTREZID"
"5898","ENTREZID","5906","ENTREZID"
"5898","ENTREZID","7249","ENTREZID"
"5899","ENTREZID","10928","ENTREZID"
"5906","ENTREZID","9693","ENTREZID"
"5906","ENTREZID","10411","ENTREZID"
"5906","ENTREZID","11069","ENTREZID"
"5906","ENTREZID","51735","ENTREZID"
"5906","ENTREZID","10636","ENTREZID"
"5906","ENTREZID","6009","ENTREZID"
"5906","ENTREZID","7249","ENTREZID"
"5921","ENTREZID","9021","ENTREZID"
"5921","ENTREZID","7535","ENTREZID"
"10125","ENTREZID","7428","ENTREZID"
"25780","ENTREZID","10971","ENTREZID"
"11186","ENTREZID","6502","ENTREZID"
"11186","ENTREZID","6789","ENTREZID"
"5934","ENTREZID","6502","ENTREZID"
"5934","ENTREZID","22938","ENTREZID"
"3516","ENTREZID","25942","ENTREZID"
"3516","ENTREZID","22938","ENTREZID"
"25898","ENTREZID","7157","ENTREZID"
"5966","ENTREZID","5970","ENTREZID"
"5966","ENTREZID","6667","ENTREZID"
"5966","ENTREZID","6722","ENTREZID"
"5966","ENTREZID","29110","ENTREZID"
"5970","ENTREZID","5971","ENTREZID"
"5970","ENTREZID","6256","ENTREZID"
"5970","ENTREZID","80854","ENTREZID"
"5970","ENTREZID","8651","ENTREZID"
"5970","ENTREZID","6667","ENTREZID"
"5970","ENTREZID","6722","ENTREZID"
"5970","ENTREZID","6774","ENTREZID"
"5970","ENTREZID","29110","ENTREZID"
"10636","ENTREZID","7186","ENTREZID"
"6009","ENTREZID","7248","ENTREZID"
"6009","ENTREZID","7249","ENTREZID"
"387","ENTREZID","6093","ENTREZID"
"387","ENTREZID","9475","ENTREZID"
"387","ENTREZID","57154","ENTREZID"
"387","ENTREZID","64750","ENTREZID"
"387","ENTREZID","7006","ENTREZID"
"387","ENTREZID","7132","ENTREZID"
"387","ENTREZID","10451","ENTREZID"
"23433","ENTREZID","9322","ENTREZID"
"23433","ENTREZID","8976","ENTREZID"
"253260","ENTREZID","6198","ENTREZID"
"9610","ENTREZID","22800","ENTREZID"
"8737","ENTREZID","11035","ENTREZID"
"8737","ENTREZID","148022","ENTREZID"
"8737","ENTREZID","7132","ENTREZID"
"8737","ENTREZID","8717","ENTREZID"
"8737","ENTREZID","7185","ENTREZID"
"8737","ENTREZID","7186","ENTREZID"
"8737","ENTREZID","7187","ENTREZID"
"11035","ENTREZID","148022","ENTREZID"
"11035","ENTREZID","7132","ENTREZID"
"11035","ENTREZID","7186","ENTREZID"
"6198","ENTREZID","6850","ENTREZID"
"6199","ENTREZID","6850","ENTREZID"
"10670","ENTREZID","64121","ENTREZID"
"10670","ENTREZID","58528","ENTREZID"
"6240","ENTREZID","6241","ENTREZID"
"6240","ENTREZID","50484","ENTREZID"
"6241","ENTREZID","7157","ENTREZID"
"50484","ENTREZID","7157","ENTREZID"
"8607","ENTREZID","9894","ENTREZID"
"6256","ENTREZID","22938","ENTREZID"
"6256","ENTREZID","6667","ENTREZID"
"6256","ENTREZID","7067","ENTREZID"
"6256","ENTREZID","7068","ENTREZID"
"6258","ENTREZID","6722","ENTREZID"
"112483","ENTREZID","7428","ENTREZID"
"60485","ENTREZID","2810","ENTREZID"
"60485","ENTREZID","6788","ENTREZID"
"60485","ENTREZID","6789","ENTREZID"
"5054","ENTREZID","7448","ENTREZID"
"80854","ENTREZID","7157","ENTREZID"
"2810","ENTREZID","26037","ENTREZID"
"2810","ENTREZID","7157","ENTREZID"
"2810","ENTREZID","7706","ENTREZID"
"2810","ENTREZID","7532","ENTREZID"
"6422","ENTREZID","7471","ENTREZID"
"6422","ENTREZID","7472","ENTREZID"
"6477","ENTREZID","7409","ENTREZID"
"25942","ENTREZID","4088","ENTREZID"
"25942","ENTREZID","22938","ENTREZID"
"25942","ENTREZID","6667","ENTREZID"
"25942","ENTREZID","7157","ENTREZID"
"6502","ENTREZID","4089","ENTREZID"
"6502","ENTREZID","6667","ENTREZID"
"6520","ENTREZID","8140","ENTREZID"
"4086","ENTREZID","4089","ENTREZID"
"4086","ENTREZID","4091","ENTREZID"
"4086","ENTREZID","57154","ENTREZID"
"4086","ENTREZID","64750","ENTREZID"
"4086","ENTREZID","6774","ENTREZID"
"4087","ENTREZID","4088","ENTREZID"
"4087","ENTREZID","4089","ENTREZID"
"4087","ENTREZID","4091","ENTREZID"
"4087","ENTREZID","4092","ENTREZID"
"4087","ENTREZID","57154","ENTREZID"
"4087","ENTREZID","64750","ENTREZID"
"4087","ENTREZID","22938","ENTREZID"
"4087","ENTREZID","6662","ENTREZID"
"4087","ENTREZID","6667","ENTREZID"
"4087","ENTREZID","7040","ENTREZID"
"4087","ENTREZID","9372","ENTREZID"
"4088","ENTREZID","4089","ENTREZID"
"4088","ENTREZID","4092","ENTREZID"
"4088","ENTREZID","57154","ENTREZID"
"4088","ENTREZID","64750","ENTREZID"
"4088","ENTREZID","22938","ENTREZID"
"4088","ENTREZID","6662","ENTREZID"
"4088","ENTREZID","6667","ENTREZID"
"4088","ENTREZID","7040","ENTREZID"
"4088","ENTREZID","9372","ENTREZID"
"4089","ENTREZID","4090","ENTREZID"
"4089","ENTREZID","4091","ENTREZID"
"4089","ENTREZID","4092","ENTREZID"
"4089","ENTREZID","57154","ENTREZID"
"4089","ENTREZID","22938","ENTREZID"
"4089","ENTREZID","6667","ENTREZID"
"4090","ENTREZID","57154","ENTREZID"
"4090","ENTREZID","64750","ENTREZID"
"4091","ENTREZID","4092","ENTREZID"
"4091","ENTREZID","57154","ENTREZID"
"4091","ENTREZID","64750","ENTREZID"
"4091","ENTREZID","10413","ENTREZID"
"4092","ENTREZID","57154","ENTREZID"
"4092","ENTREZID","64750","ENTREZID"
"4092","ENTREZID","6722","ENTREZID"
"4092","ENTREZID","7048","ENTREZID"
"4092","ENTREZID","10413","ENTREZID"
"57154","ENTREZID","64750","ENTREZID"
"57154","ENTREZID","7048","ENTREZID"
"57154","ENTREZID","7186","ENTREZID"
"57154","ENTREZID","7187","ENTREZID"
"57154","ENTREZID","7189","ENTREZID"
"64750","ENTREZID","7048","ENTREZID"
"64750","ENTREZID","7133","ENTREZID"
"64750","ENTREZID","7186","ENTREZID"
"8651","ENTREZID","8835","ENTREZID"
"8651","ENTREZID","7006","ENTREZID"
"8651","ENTREZID","7409","ENTREZID"
"8651","ENTREZID","7410","ENTREZID"
"9021","ENTREZID","7189","ENTREZID"
"6667","ENTREZID","6720","ENTREZID"
"6667","ENTREZID","6722","ENTREZID"
"6667","ENTREZID","6774","ENTREZID"
"6667","ENTREZID","6850","ENTREZID"
"6667","ENTREZID","7157","ENTREZID"
"8877","ENTREZID","7186","ENTREZID"
"8405","ENTREZID","7185","ENTREZID"
"8405","ENTREZID","7189","ENTREZID"
"6722","ENTREZID","7003","ENTREZID"
"10254","ENTREZID","7297","ENTREZID"
"6772","ENTREZID","6773","ENTREZID"
"6772","ENTREZID","6774","ENTREZID"
"6772","ENTREZID","7132","ENTREZID"
"6772","ENTREZID","8717","ENTREZID"
"6772","ENTREZID","7297","ENTREZID"
"6774","ENTREZID","6778","ENTREZID"
"6774","ENTREZID","9322","ENTREZID"
"6774","ENTREZID","7253","ENTREZID"
"6778","ENTREZID","7157","ENTREZID"
"6786","ENTREZID","57620","ENTREZID"
"6794","ENTREZID","7157","ENTREZID"
"6788","ENTREZID","6789","ENTREZID"
"6783","ENTREZID","6820","ENTREZID"
"6783","ENTREZID","7157","ENTREZID"
"6850","ENTREZID","7189","ENTREZID"
"6850","ENTREZID","7409","ENTREZID"
"10010","ENTREZID","29110","ENTREZID"
"10010","ENTREZID","7185","ENTREZID"
"10010","ENTREZID","7186","ENTREZID"
"10010","ENTREZID","7187","ENTREZID"
"29110","ENTREZID","9755","ENTREZID"
"29110","ENTREZID","340061","ENTREZID"
"29110","ENTREZID","7186","ENTREZID"
"29110","ENTREZID","7187","ENTREZID"
"79718","ENTREZID","7067","ENTREZID"
"79718","ENTREZID","7068","ENTREZID"
"7004","ENTREZID","25937","ENTREZID"
"7006","ENTREZID","7409","ENTREZID"
"7040","ENTREZID","7042","ENTREZID"
"7040","ENTREZID","7048","ENTREZID"
"7040","ENTREZID","7057","ENTREZID"
"7040","ENTREZID","7448","ENTREZID"
"7040","ENTREZID","7531","ENTREZID"
"7042","ENTREZID","7048","ENTREZID"
"7042","ENTREZID","7448","ENTREZID"
"7043","ENTREZID","7048","ENTREZID"
"7067","ENTREZID","10971","ENTREZID"
"7068","ENTREZID","7157","ENTREZID"
"114609","ENTREZID","7097","ENTREZID"
"114609","ENTREZID","7099","ENTREZID"
"114609","ENTREZID","7189","ENTREZID"
"7083","ENTREZID","7157","ENTREZID"
"7096","ENTREZID","7097","ENTREZID"
"7096","ENTREZID","7099","ENTREZID"
"7097","ENTREZID","54472","ENTREZID"
"7099","ENTREZID","54472","ENTREZID"
"8792","ENTREZID","7185","ENTREZID"
"8792","ENTREZID","7186","ENTREZID"
"8792","ENTREZID","7187","ENTREZID"
"8792","ENTREZID","7189","ENTREZID"
"7132","ENTREZID","8717","ENTREZID"
"7132","ENTREZID","7185","ENTREZID"
"7132","ENTREZID","7186","ENTREZID"
"7133","ENTREZID","7185","ENTREZID"
"7133","ENTREZID","7186","ENTREZID"
"7134","ENTREZID","7137","ENTREZID"
"7137","ENTREZID","7139","ENTREZID"
"7139","ENTREZID","7168","ENTREZID"
"7157","ENTREZID","7159","ENTREZID"
"7157","ENTREZID","7428","ENTREZID"
"7157","ENTREZID","7534","ENTREZID"
"7159","ENTREZID","10413","ENTREZID"
"7161","ENTREZID","10413","ENTREZID"
"8717","ENTREZID","7185","ENTREZID"
"8717","ENTREZID","7186","ENTREZID"
"7185","ENTREZID","7186","ENTREZID"
"7186","ENTREZID","7189","ENTREZID"
"7189","ENTREZID","7416","ENTREZID"
"7248","ENTREZID","7249","ENTREZID"
"7248","ENTREZID","7534","ENTREZID"
"7249","ENTREZID","10971","ENTREZID"
"7249","ENTREZID","7534","ENTREZID"
"7297","ENTREZID","7409","ENTREZID"
"7409","ENTREZID","7535","ENTREZID"
"25937","ENTREZID","7531","ENTREZID"
"25937","ENTREZID","7532","ENTREZID"
"25937","ENTREZID","7534","ENTREZID"
"10413","ENTREZID","10971","ENTREZID"
"7531","ENTREZID","7532","ENTREZID"
"7531","ENTREZID","10971","ENTREZID"
"7531","ENTREZID","7534","ENTREZID"
